section,parameter,value,control,seed,config_hash,engine_version,measurement_version,tick,active_population,births,deaths,max_population,active_genotypes,historical_genotypes,active_lineages,lineage_count,genotype_count,mutation_events,max_generation,instructions_executed,faults,blocked_divisions,waiting_for_memory,waiting_for_energy,energy_pool,memory_used,free_memory,energy_balance_error,death_reasons,ledger,result_checksum
sensitivity,reproduction.cost,24.0,reproduction.cost=24.0,27,db3f63e08b5f2eda,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,21,2,31,2,4,2,3,4,3,2,2925,1,30,30,0,0.0,496,4,-1e-08,"{""energy_exhausted_execution"": 1, ""vm_fault:division_without_complete_copy"": 1}","{""energy_captured"": 21009.9, ""energy_execution"": 145.85, ""energy_input"": 20000.0, ""energy_maintenance"": 12302.4, ""energy_released_on_death"": 9.9, ""energy_reproduction_cost"": 504.0, ""energy_transferred_to_offspring"": 168.0}",18d36f22c9c2cf7b32481cd65f95698f632984324fa97406bf3d522b8748100a
sensitivity,reproduction.cost,24.0,reproduction.cost=24.0,28,250558fcd03e1ce4,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,20,1,31,1,2,1,1,2,1,2,2181,1,31,31,0,0.0,496,4,-1e-08,"{""vm_fault:invalid_program_address:8"": 1}","{""energy_captured"": 21010.05, ""energy_execution"": 109.05, ""energy_input"": 20000.0, ""energy_maintenance"": 12302.6, ""energy_released_on_death"": 10.05, ""energy_reproduction_cost"": 480.0, ""energy_transferred_to_offspring"": 160.0}",b2024e1a44ae026c0598350f9e5eff05c861b124ad989598a9410e26c35cd2f0
sensitivity,reproduction.cost,24.0,reproduction.cost=24.0,29,026706b580f69bf3,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,23,4,31,1,5,1,4,5,4,2,3501,3,31,31,0,0.0,496,4,-1e-08,"{""energy_exhausted_maintenance"": 1, ""vm_fault:division_without_complete_copy"": 1, ""vm_fault:instruction_pointer_out_of_bounds:8"": 1, ""vm_fault:invalid_program_address:248"": 1}","{""energy_captured"": 21027.95, ""energy_execution"": 175.05, ""energy_input"": 20000.0, ""energy_maintenance"": 12302.55, ""energy_released_on_death"": 27.95, ""energy_reproduction_cost"": 552.0, ""energy_transferred_to_offspring"": 184.0}",19768e56d22cc59ee6336df5b7a3cd2b311b225e959cb9b65934e0c8e7e5d9f3
sensitivity,reproduction.cost,24.0,reproduction.cost=24.0,30,ce4812cd73556666,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,20,1,31,1,2,1,1,2,1,2,3294,0,31,31,0,0.0,496,4,-1.01e-08,"{""energy_exhausted_execution"": 1}","{""energy_captured"": 21000.0, ""energy_execution"": 164.3, ""energy_input"": 20000.0, ""energy_maintenance"": 12308.2, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 480.0, ""energy_transferred_to_offspring"": 160.0}",a64146926319941f66de2d7de7e1403babea4d8babb69f0c31ce8c3b6d5a5e50
sensitivity,reproduction.offspring_energy,4.0,reproduction.offspring_energy=4.0,1,1c6cb1fb2ebf1bff,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,21,2,31,1,3,1,2,3,2,1,2230,2,31,31,0,0.0,496,4,-1.03e-08,"{""vm_fault:division_without_complete_copy"": 1, ""vm_fault:invalid_program_address:8"": 1}","{""energy_captured"": 21011.3, ""energy_execution"": 111.5, ""energy_input"": 20000.0, ""energy_maintenance"": 12364.2, ""energy_released_on_death"": 11.3, ""energy_reproduction_cost"": 252.0, ""energy_transferred_to_offspring"": 84.0}",823d816781ed2eff9a76a90d6bd1e709942a8149b2353c410cbee69c1766ae19
sensitivity,reproduction.offspring_energy,4.0,reproduction.offspring_energy=4.0,2,1e09c47362f88674,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,21,2,31,2,4,1,3,4,3,2,2266,2,31,31,0,0.0,496,4,-1.03e-08,"{""vm_fault:division_without_complete_copy"": 2}","{""energy_captured"": 21013.5, ""energy_execution"": 113.3, ""energy_input"": 20000.0, ""energy_maintenance"": 12366.0, ""energy_released_on_death"": 13.5, ""energy_reproduction_cost"": 252.0, ""energy_transferred_to_offspring"": 84.0}",b88ff21ea0737d6214e2c7c4fd6a5a47f5b065ca52a76eca6a07184650491b61
sensitivity,reproduction.offspring_energy,4.0,reproduction.offspring_energy=4.0,3,5595dee93584adec,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,20,1,31,1,2,1,1,2,1,2,3222,0,31,31,0,0.0,496,4,-1.03e-08,"{""energy_exhausted_maintenance"": 1}","{""energy_captured"": 21000.0, ""energy_execution"": 161.1, ""energy_input"": 20000.0, ""energy_maintenance"": 12365.8, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 240.0, ""energy_transferred_to_offspring"": 80.0}",43f5349ae1951ddcf87ee804d3b39b267fbeb669584c42ac719d39fee2a7d434
sensitivity,reproduction.offspring_energy,4.0,reproduction.offspring_energy=4.0,4,0919ee80d9be31f9,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,19,0,31,1,1,1,1,1,0,1,2100,0,31,31,0,0.0,496,4,-1.03e-08,{},"{""energy_captured"": 21000.0, ""energy_execution"": 105.0, ""energy_input"": 20000.0, ""energy_maintenance"": 12366.0, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 228.0, ""energy_transferred_to_offspring"": 76.0}",94b78696f930f4c206e140eaca0a6f53234cf75e9af297cd08c086b333b20182
sensitivity,reproduction.offspring_energy,4.0,reproduction.offspring_energy=4.0,5,a4b69bce5c040ee5,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,21,2,31,1,3,1,2,3,2,2,2266,2,31,31,0,0.0,496,4,-1.03e-08,"{""vm_fault:division_without_complete_copy"": 1, ""vm_fault:invalid_program_address:8"": 1}","{""energy_captured"": 21013.5, ""energy_execution"": 113.3, ""energy_input"": 20000.0, ""energy_maintenance"": 12366.0, ""energy_released_on_death"": 13.5, ""energy_reproduction_cost"": 252.0, ""energy_transferred_to_offspring"": 84.0}",6652b99d760c51f9d8cb906ea7327036fcc69f50af85a685e1c83f43cce2ab36
sensitivity,reproduction.offspring_energy,4.0,reproduction.offspring_energy=4.0,6,581167f8d64453b3,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,20,1,31,1,2,1,1,2,1,1,2144,1,31,31,0,0.0,496,4,-1.03e-08,"{""vm_fault:invalid_program_address:255"": 1}","{""energy_captured"": 21004.7, ""energy_execution"": 107.2, ""energy_input"": 20000.0, ""energy_maintenance"": 12366.0, ""energy_released_on_death"": 4.7, ""energy_reproduction_cost"": 240.0, ""energy_transferred_to_offspring"": 80.0}",18fe80833050ed32bcfdb8b9cf4dafeff3f1421f05c80dfc9ba6f702a362e2ca
sensitivity,reproduction.offspring_energy,4.0,reproduction.offspring_energy=4.0,7,51dd704633864492,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,22,3,31,1,3,1,3,3,3,1,2247,3,31,31,0,0.0,496,4,-1.03e-08,"{""vm_fault:division_without_complete_copy"": 3}","{""energy_captured"": 21013.35, ""energy_execution"": 112.35, ""energy_input"": 20000.0, ""energy_maintenance"": 12364.6, ""energy_released_on_death"": 13.35, ""energy_reproduction_cost"": 264.0, ""energy_transferred_to_offspring"": 88.0}",5431fa726e818d700cfc3e5a8ee8543067e471d92170b1bb2c5c85c2f679218b
sensitivity,reproduction.offspring_energy,4.0,reproduction.offspring_energy=4.0,8,aa7343ed3d052a95,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,21,2,31,2,4,1,3,4,3,2,3264,0,31,31,0,0.0,496,4,-1.03e-08,"{""energy_exhausted_maintenance"": 2}","{""energy_captured"": 21000.0, ""energy_execution"": 163.2, ""energy_input"": 20000.0, ""energy_maintenance"": 12365.6, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 252.0, ""energy_transferred_to_offspring"": 84.0}",6e1f2aa5b7da2f50c1679e5545fa8280cc9685cea2e6acbb59b65bade4402639
sensitivity,reproduction.offspring_energy,4.0,reproduction.offspring_energy=4.0,9,d1f3cc2f6f6e6cf1,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,20,1,31,1,2,1,1,2,1,1,2147,1,31,31,0,0.0,496,4,-1.03e-08,"{""vm_fault:invalid_register:7"": 1}","{""energy_captured"": 21004.55, ""energy_execution"": 107.35, ""energy_input"": 20000.0, ""energy_maintenance"": 12364.6, ""energy_released_on_death"": 4.55, ""energy_reproduction_cost"": 240.0, ""energy_transferred_to_offspring"": 80.0}",f1323c4ae76ab16984361179e02530d704b0caf21cc457a37477e4ff56d0d9d0
sensitivity,reproduction.offspring_energy,4.0,reproduction.offspring_energy=4.0,10,cca916fed0ab4a86,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,21,2,31,1,3,1,2,3,2,1,3183,1,31,31,0,0.0,496,4,-1.03e-08,"{""energy_exhausted_execution"": 1, ""vm_fault:division_without_complete_copy"": 1}","{""energy_captured"": 21004.45, ""energy_execution"": 158.75, ""energy_input"": 20000.0, ""energy_maintenance"": 12366.0, ""energy_released_on_death"": 4.45, ""energy_reproduction_cost"": 252.0, ""energy_transferred_to_offspring"": 84.0}",90357095fd8c39ed566f2baeb68f94079dbf62813b5273295173d38e485c4c3d
sensitivity,reproduction.offspring_energy,4.0,reproduction.offspring_energy=4.0,11,1478864b06d21e8a,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,19,0,31,1,1,1,1,1,0,1,2100,0,31,31,0,0.0,496,4,-1.03e-08,{},"{""energy_captured"": 21000.0, ""energy_execution"": 105.0, ""energy_input"": 20000.0, ""energy_maintenance"": 12366.0, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 228.0, ""energy_transferred_to_offspring"": 76.0}",6fbd37fd8bbf1da47439122a72636189dcb5764b2b2c8c9ff45066f0ba7dda70
sensitivity,reproduction.offspring_energy,4.0,reproduction.offspring_energy=4.0,12,01e9a64f7fa42d5c,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,21,2,31,2,4,1,3,4,3,1,2227,2,31,31,0,0.0,496,4,-1.03e-08,"{""vm_fault:division_without_complete_copy"": 2}","{""energy_captured"": 21011.45, ""energy_execution"": 111.35, ""energy_input"": 20000.0, ""energy_maintenance"": 12365.6, ""energy_released_on_death"": 11.45, ""energy_reproduction_cost"": 252.0, ""energy_transferred_to_offspring"": 84.0}",e5305c4dcfca7814f80d810e85c6c0cca7a0b0a18281c57325ebca494f61433e
sensitivity,reproduction.offspring_energy,4.0,reproduction.offspring_energy=4.0,13,56e67b9e6c40eb89,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,22,3,31,1,4,1,3,4,3,1,2259,3,31,31,0,0.0,496,4,-1.03e-08,"{""vm_fault:division_without_complete_copy"": 2, ""vm_fault:invalid_register:8"": 1}","{""energy_captured"": 21015.15, ""energy_execution"": 112.95, ""energy_input"": 20000.0, ""energy_maintenance"": 12362.4, ""energy_released_on_death"": 15.15, ""energy_reproduction_cost"": 264.0, ""energy_transferred_to_offspring"": 88.0}",1105443c51f11945adfc4f56ce56dfa361565684e76919683a3eac5e98d07734
sensitivity,reproduction.offspring_energy,4.0,reproduction.offspring_energy=4.0,14,3b8fbe39384e3aaf,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,21,2,31,1,3,1,2,3,2,1,2226,2,31,31,0,0.0,496,4,-1.03e-08,"{""vm_fault:instruction_pointer_out_of_bounds:8"": 1, ""vm_fault:invalid_memory_address:8"": 1}","{""energy_captured"": 21011.5, ""energy_execution"": 111.3, ""energy_input"": 20000.0, ""energy_maintenance"": 12364.2, ""energy_released_on_death"": 11.5, ""energy_reproduction_cost"": 252.0, ""energy_transferred_to_offspring"": 84.0}",6325963b88b276e379d68110db6af438dd37b65231cc22832133431038870f21
sensitivity,reproduction.offspring_energy,4.0,reproduction.offspring_energy=4.0,15,86a27c34b7713f73,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,23,4,31,1,5,1,4,5,4,1,2360,4,31,31,0,0.0,496,4,-1.03e-08,"{""vm_fault:division_without_complete_copy"": 1, ""vm_fault:invalid_program_address:248"": 1, ""vm_fault:invalid_program_address:8"": 2}","{""energy_captured"": 21022.6, ""energy_execution"": 118.0, ""energy_input"": 20000.0, ""energy_maintenance"": 12362.6, ""energy_released_on_death"": 22.6, ""energy_reproduction_cost"": 276.0, ""energy_transferred_to_offspring"": 92.0}",29198b4f82607bf2ced637ec42ca6dc4ba587a7d4be5ac34f8fc2ff01f0118e5
sensitivity,reproduction.offspring_energy,4.0,reproduction.offspring_energy=4.0,16,7a7a01faceb06711,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,19,0,31,1,1,1,1,1,0,1,2100,0,31,31,0,0.0,496,4,-1.03e-08,{},"{""energy_captured"": 21000.0, ""energy_execution"": 105.0, ""energy_input"": 20000.0, ""energy_maintenance"": 12366.0, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 228.0, ""energy_transferred_to_offspring"": 76.0}",748959ef9413de82a99d77ad841b7a4f7f534939784a28c7d0940bf32907c066
sensitivity,reproduction.offspring_energy,4.0,reproduction.offspring_energy=4.0,17,277ff76758cdbcba,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,20,1,31,1,2,1,1,2,1,2,3302,0,31,31,0,0.0,496,4,-1.03e-08,"{""energy_exhausted_maintenance"": 1}","{""energy_captured"": 21000.0, ""energy_execution"": 165.1, ""energy_input"": 20000.0, ""energy_maintenance"": 12365.8, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 240.0, ""energy_transferred_to_offspring"": 80.0}",b5c60410702b30485041240e2f836eac33c0a9d2769585e2155dd15d2c5346c8
sensitivity,reproduction.offspring_energy,4.0,reproduction.offspring_energy=4.0,18,50d1b32daf77fc1c,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,19,0,31,1,1,1,1,1,0,1,2100,0,31,31,0,0.0,496,4,-1.03e-08,{},"{""energy_captured"": 21000.0, ""energy_execution"": 105.0, ""energy_input"": 20000.0, ""energy_maintenance"": 12366.0, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 228.0, ""energy_transferred_to_offspring"": 76.0}",901daaf8ce47fe6165b95ac325c9735c27edf98bb38f993ba6b5509abcfbf854
sensitivity,reproduction.offspring_energy,4.0,reproduction.offspring_energy=4.0,19,964127ad08234321,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,20,1,31,1,2,1,1,2,1,1,2184,1,31,31,0,0.0,496,4,-1.03e-08,"{""vm_fault:instruction_pointer_out_of_bounds:8"": 1}","{""energy_captured"": 21006.7, ""energy_execution"": 109.2, ""energy_input"": 20000.0, ""energy_maintenance"": 12365.6, ""energy_released_on_death"": 6.7, ""energy_reproduction_cost"": 240.0, ""energy_transferred_to_offspring"": 80.0}",8e4cc0eededa3a0347b1e33ab5149408fa17c9ac7c3885e74336ec4a28a8d532
sensitivity,reproduction.offspring_energy,4.0,reproduction.offspring_energy=4.0,20,73e45de2f22476cb,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,23,4,31,1,5,1,4,5,4,1,2329,4,31,31,0,0.0,496,4,-1.03e-08,"{""vm_fault:division_without_complete_copy"": 1, ""vm_fault:invalid_program_address:248"": 1, ""vm_fault:invalid_program_address:8"": 1, ""vm_fault:invalid_register:7"": 1}","{""energy_captured"": 21020.15, ""energy_execution"": 116.45, ""energy_input"": 20000.0, ""energy_maintenance"": 12364.0, ""energy_released_on_death"": 20.15, ""energy_reproduction_cost"": 276.0, ""energy_transferred_to_offspring"": 92.0}",be2913500415075a512cee3a6bfb0de1fb69b4281827f138b3f2176569360b1c
sensitivity,reproduction.offspring_energy,4.0,reproduction.offspring_energy=4.0,21,636b99f6f686852e,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,20,1,31,1,2,1,1,2,1,1,2149,1,31,31,0,0.0,496,4,-1.03e-08,"{""vm_fault:invalid_program_address:255"": 1}","{""energy_captured"": 21004.45, ""energy_execution"": 107.45, ""energy_input"": 20000.0, ""energy_maintenance"": 12366.0, ""energy_released_on_death"": 4.45, ""energy_reproduction_cost"": 240.0, ""energy_transferred_to_offspring"": 80.0}",3d6b12b18ff1fb09eb1ae564b6400a4e0d6670e9a7deb7f37fb5cfbc151aa507
sensitivity,reproduction.offspring_energy,4.0,reproduction.offspring_energy=4.0,22,763e433969f79a6c,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,21,2,31,1,3,1,2,3,2,1,2231,2,31,31,0,0.0,496,4,-1.03e-08,"{""vm_fault:division_without_complete_copy"": 2}","{""energy_captured"": 21011.25, ""energy_execution"": 111.55, ""energy_input"": 20000.0, ""energy_maintenance"": 12364.6, ""energy_released_on_death"": 11.25, ""energy_reproduction_cost"": 252.0, ""energy_transferred_to_offspring"": 84.0}",9d376ca0b4284c325e904a9e0222cc9bd519203cec1ac198b67c2473eb9cd401
sensitivity,reproduction.offspring_energy,4.0,reproduction.offspring_energy=4.0,23,417ab5dfcb29be51,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,20,1,31,2,3,2,2,3,2,1,2183,1,31,31,0,0.0,496,4,-1.03e-08,"{""vm_fault:division_without_complete_copy"": 1}","{""energy_captured"": 21006.75, ""energy_execution"": 109.15, ""energy_input"": 20000.0, ""energy_maintenance"": 12365.6, ""energy_released_on_death"": 6.75, ""energy_reproduction_cost"": 240.0, ""energy_transferred_to_offspring"": 80.0}",dc3a48f99a367d4b199e607ebe90892788edba75ddca63d01301a0750458b969
sensitivity,reproduction.offspring_energy,4.0,reproduction.offspring_energy=4.0,24,5d8a1341049e0374,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,21,2,31,2,4,2,3,4,3,1,2233,2,31,31,0,0.0,496,4,-1.03e-08,"{""vm_fault:division_without_complete_copy"": 1, ""vm_fault:invalid_program_address:8"": 1}","{""energy_captured"": 21011.15, ""energy_execution"": 111.65, ""energy_input"": 20000.0, ""energy_maintenance"": 12365.6, ""energy_released_on_death"": 11.15, ""energy_reproduction_cost"": 252.0, ""energy_transferred_to_offspring"": 84.0}",73b7136eca1f58194f230574d9c02a00d5800af632013a30001db89a7213531b
sensitivity,reproduction.offspring_energy,4.0,reproduction.offspring_energy=4.0,25,3ca7c085c1caca87,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,20,1,31,1,2,1,1,2,1,1,2184,1,31,31,0,0.0,496,4,-1.03e-08,"{""vm_fault:instruction_pointer_out_of_bounds:8"": 1}","{""energy_captured"": 21006.7, ""energy_execution"": 109.2, ""energy_input"": 20000.0, ""energy_maintenance"": 12365.8, ""energy_released_on_death"": 6.7, ""energy_reproduction_cost"": 240.0, ""energy_transferred_to_offspring"": 80.0}",1eb2af41d50e78b2586b5ecc80fd93e9aeb44c6240345e762407d51aa49d39b9
sensitivity,reproduction.offspring_energy,4.0,reproduction.offspring_energy=4.0,26,eb62dd822efb034c,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,20,1,31,2,3,2,2,3,2,2,3078,0,30,30,0,0.0,496,4,-1.03e-08,"{""energy_exhausted_execution"": 1}","{""energy_captured"": 21000.0, ""energy_execution"": 153.7, ""energy_input"": 20000.0, ""energy_maintenance"": 12366.0, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 240.0, ""energy_transferred_to_offspring"": 80.0}",6c6d79f25cf069e1fdec42c7619a069a604eaca69edbf427cd977177ce730275
sensitivity,reproduction.offspring_energy,4.0,reproduction.offspring_energy=4.0,27,9e08809d23350caa,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,20,1,31,2,3,2,2,3,2,1,2168,1,30,30,0,0.0,496,4,-1.03e-08,"{""vm_fault:division_without_complete_copy"": 1}","{""energy_captured"": 21005.9, ""energy_execution"": 108.4, ""energy_input"": 20000.0, ""energy_maintenance"": 12365.2, ""energy_released_on_death"": 5.9, ""energy_reproduction_cost"": 240.0, ""energy_transferred_to_offspring"": 80.0}",1f5de2552b79b7b8e9453fad8e7fe377d634cd57471c4a26c7fc8cd2c72ddc1c
sensitivity,reproduction.offspring_energy,4.0,reproduction.offspring_energy=4.0,28,1f99c0dc66249606,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,20,1,31,1,2,1,1,2,1,1,2181,1,31,31,0,0.0,496,4,-1.03e-08,"{""vm_fault:invalid_program_address:8"": 1}","{""energy_captured"": 21006.05, ""energy_execution"": 109.05, ""energy_input"": 20000.0, ""energy_maintenance"": 12365.4, ""energy_released_on_death"": 6.05, ""energy_reproduction_cost"": 240.0, ""energy_transferred_to_offspring"": 80.0}",99536506fd2b8b07a6c005225c02a6ee483262cf4177a1ddeccd9acf905770ce
sensitivity,reproduction.offspring_energy,4.0,reproduction.offspring_energy=4.0,29,999ab9cb4bf3cfd4,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,21,2,31,1,3,1,2,3,2,1,2196,2,31,31,0,0.0,496,4,-1.03e-08,"{""vm_fault:division_without_complete_copy"": 1, ""vm_fault:invalid_register:7"": 1}","{""energy_captured"": 21009.0, ""energy_execution"": 109.8, ""energy_input"": 20000.0, ""energy_maintenance"": 12363.2, ""energy_released_on_death"": 9.0, ""energy_reproduction_cost"": 252.0, ""energy_transferred_to_offspring"": 84.0}",185a5531d06cea595667d5580e2fbc0344ac09eaef2b5a460b8b168dfe52c62f
sensitivity,reproduction.offspring_energy,4.0,reproduction.offspring_energy=4.0,30,c89d3e530bf013ca,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,21,2,31,1,3,1,2,3,2,2,3185,1,31,31,0,0.0,496,4,-1.03e-08,"{""energy_exhausted_maintenance"": 1, ""vm_fault:division_without_complete_copy"": 1}","{""energy_captured"": 21006.75, ""energy_execution"": 159.25, ""energy_input"": 20000.0, ""energy_maintenance"": 12365.4, ""energy_released_on_death"": 6.75, ""energy_reproduction_cost"": 252.0, ""energy_transferred_to_offspring"": 84.0}",9824e9bf31721ef6b3551c74fba3af2d177aa6ba19cf10301f30b8da57d9d683
sensitivity,reproduction.offspring_energy,8.0,reproduction.offspring_energy=8.0,1,7d6516f717c33885,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,22,3,31,1,4,1,3,4,3,2,2313,3,31,31,0,0.0,496,4,-1.02e-08,"{""vm_fault:division_without_complete_copy"": 1, ""vm_fault:invalid_program_address:8"": 2}","{""energy_captured"": 21030.05, ""energy_execution"": 115.65, ""energy_input"": 20000.0, ""energy_maintenance"": 12346.2, ""energy_released_on_death"": 30.05, ""energy_reproduction_cost"": 264.0, ""energy_transferred_to_offspring"": 176.0}",77ce431d1686a9cb43dd503952991a778d28213bfbd5adbe56d8b4820a3a4b02
sensitivity,reproduction.offspring_energy,8.0,reproduction.offspring_energy=8.0,2,e42bf3936a091ecc,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,21,2,31,2,4,1,3,4,3,2,2232,2,31,31,0,0.0,496,4,-1.02e-08,"{""vm_fault:division_without_complete_copy"": 2}","{""energy_captured"": 21019.2, ""energy_execution"": 111.6, ""energy_input"": 20000.0, ""energy_maintenance"": 12352.0, ""energy_released_on_death"": 19.2, ""energy_reproduction_cost"": 252.0, ""energy_transferred_to_offspring"": 168.0}",230f21002a38935215882746819995b244746f5629c45bd4ea946b4f777eec87
sensitivity,reproduction.offspring_energy,8.0,reproduction.offspring_energy=8.0,3,0dc1464b063c732c,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,20,1,31,1,2,1,1,2,1,2,3462,0,31,31,0,0.0,496,4,-1.02e-08,"{""energy_exhausted_maintenance"": 1}","{""energy_captured"": 21000.0, ""energy_execution"": 173.1, ""energy_input"": 20000.0, ""energy_maintenance"": 12351.8, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 240.0, ""energy_transferred_to_offspring"": 160.0}",5bf01132d9f6f3a1f487fc8339b262a4fab0b84e6fc07ffbb2f15c305cf9e3e2
